日時,工場,機械名,機械番号,追加量L,回収量kg,回収量L,回転数,回収率%,記録者
2026-07-08T08:30:00.000Z,亀山工場,TOSEI HRD-301S,2,0,7.9,10.2,4,,田中
2026-07-12T12:20:00.000Z,亀山工場,TOSEI HRD-301S,2,0,10.3,13.3,3,,佐藤
2026-07-15T15:30:00.000Z,亀山工場,TOSEI HRD-301S,2,0,8.4,10.8,3,,高橋
2026-07-19T10:20:00.000Z,亀山工場,TOSEI HRD-301S,2,0,8.8,11.3,3,,山本
2026-07-23T10:00:00.000Z,亀山工場,TOSEI HRD-301S,2,0,8.9,11.5,4,,高橋
2026-07-04T16:10:00.000Z,亀山工場,TOSEI HRD-301S,3,0,3.5,4.5,4,,田中
2026-07-08T12:10:00.000Z,亀山工場,TOSEI HRD-301S,3,0,3.6,4.7,3,,田中
2026-07-11T12:20:00.000Z,亀山工場,TOSEI HRD-301S,3,0,3.9,5,4,,田中
2026-07-15T13:40:00.000Z,亀山工場,TOSEI HRD-301S,3,0,4.6,5.9,4,,高橋
2026-07-19T15:30:00.000Z,亀山工場,TOSEI HRD-301S,3,0,3.5,4.6,3,,鈴木
2026-07-23T11:50:00.000Z,亀山工場,TOSEI HRD-301S,3,0,3.9,5.1,3,,田中
2026-07-03T16:00:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,7,9.1,3,,佐藤
2026-07-08T14:00:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,5.7,7.4,3,,佐藤
2026-07-12T09:40:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6.5,8.4,2,,田中
2026-07-16T10:20:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,7.2,9.3,2,,田中
2026-07-20T12:50:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6.3,8.2,2,,山本
2026-07-23T14:40:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,5.8,7.5,2,,高橋
2026-07-04T15:20:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,5.9,7.6,2,,鈴木
2026-07-07T15:50:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,5.3,6.8,2,,山本
2026-07-12T15:00:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,5.6,7.2,2,,山本
2026-07-15T08:30:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,5.6,7.3,2,,田中
2026-07-19T16:00:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,5.3,6.8,2,,高橋
2026-07-24T16:40:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,5.1,6.6,2,,佐藤
2026-07-03T12:20:00.000Z,亀山工場,QDF-151R,1,0,2.7,3.5,2,,田中
2026-07-07T15:30:00.000Z,亀山工場,QDF-151R,1,0,2.8,3.7,2,,山本
2026-07-12T10:40:00.000Z,亀山工場,QDF-151R,1,0,2.7,3.5,2,,高橋
2026-07-16T09:10:00.000Z,亀山工場,QDF-151R,1,0,2.2,2.9,1,,山本
2026-07-19T08:00:00.000Z,亀山工場,QDF-151R,1,0,2.8,3.6,1,,山本
2026-07-24T10:30:00.000Z,亀山工場,QDF-151R,1,0,2.5,3.3,1,,佐藤
2026-07-03T10:40:00.000Z,白浜工場,TOSEI HRD-301S,1,216,9.2,11.8,5,5.4,高橋
2026-07-07T08:30:00.000Z,白浜工場,TOSEI HRD-301S,1,0,9.7,12.5,3,,鈴木
2026-07-11T14:30:00.000Z,白浜工場,TOSEI HRD-301S,1,0,9.8,12.6,5,,田中
2026-07-16T14:30:00.000Z,白浜工場,TOSEI HRD-301S,1,155,9.9,12.7,3,8.1,佐藤
2026-07-20T13:30:00.000Z,白浜工場,TOSEI HRD-301S,1,0,10,12.9,5,,山本
2026-07-23T10:00:00.000Z,白浜工場,TOSEI HRD-301S,1,0,9.3,12,4,,山本
2026-07-03T16:00:00.000Z,白浜工場,TOSEI HRD-301S,2,0,9.1,11.7,5,,佐藤
2026-07-08T14:50:00.000Z,白浜工場,TOSEI HRD-301S,2,0,8.3,10.7,4,,鈴木
2026-07-11T13:00:00.000Z,白浜工場,TOSEI HRD-301S,2,0,7.8,10.1,3,,鈴木
2026-07-15T16:00:00.000Z,白浜工場,TOSEI HRD-301S,2,0,7,9,4,,田中
2026-07-20T15:30:00.000Z,白浜工場,TOSEI HRD-301S,2,0,8.9,11.5,3,,佐藤
2026-07-23T15:40:00.000Z,白浜工場,TOSEI HRD-301S,2,0,7,9.1,3,,山本
2026-07-03T14:50:00.000Z,白浜工場,TOSEI HRD-301S,3,0,6.3,8.1,4,,佐藤
2026-07-08T13:30:00.000Z,白浜工場,TOSEI HRD-301S,3,0,7.4,9.6,3,,高橋
2026-07-11T08:50:00.000Z,白浜工場,TOSEI HRD-301S,3,0,7.3,9.4,3,,佐藤
2026-07-15T09:20:00.000Z,白浜工場,TOSEI HRD-301S,3,0,7.6,9.8,4,,佐藤
2026-07-19T08:20:00.000Z,白浜工場,TOSEI HRD-301S,3,0,7.5,9.7,4,,田中
2026-07-24T09:40:00.000Z,白浜工場,TOSEI HRD-301S,3,0,7.6,9.8,4,,山本
2026-07-04T11:30:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3,3.9,3,,高橋
2026-07-08T14:50:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3.3,4.3,3,,佐藤
2026-07-11T15:00:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3.2,4.2,3,,高橋
2026-07-16T12:10:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3.2,4.2,3,,鈴木
2026-07-19T09:50:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3.6,4.7,3,,高橋
2026-07-24T14:40:00.000Z,白浜工場,TOSEI HRD-222S,1,0,2.9,3.8,3,,鈴木
2026-07-03T12:30:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.6,6,2,,山本
2026-07-08T12:40:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.6,5.9,2,,高橋
2026-07-11T13:40:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.2,5.5,2,,鈴木
2026-07-16T13:50:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.2,5.5,3,,田中
2026-07-20T08:20:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.1,5.3,2,,佐藤
2026-07-23T09:50:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,3.9,5.1,2,,高橋
2026-07-03T09:00:00.000Z,神戸工場,TOSEI HRD-301S,1,168,9.1,11.7,5,6.9,鈴木
2026-07-08T14:30:00.000Z,神戸工場,TOSEI HRD-301S,1,0,11.1,14.3,4,,佐藤
2026-07-12T08:30:00.000Z,神戸工場,TOSEI HRD-301S,1,0,11,14.2,4,,高橋
2026-07-16T13:40:00.000Z,神戸工場,TOSEI HRD-301S,1,131,9.8,12.6,4,9.6,佐藤
2026-07-19T08:00:00.000Z,神戸工場,TOSEI HRD-301S,1,0,10.7,13.8,4,,田中
2026-07-24T08:10:00.000Z,神戸工場,TOSEI HRD-301S,1,0,10.4,13.4,4,,高橋
2026-07-04T14:10:00.000Z,神戸工場,TOSEI HRD-301S,2,0,10.2,13.1,4,,山本
2026-07-08T10:30:00.000Z,神戸工場,TOSEI HRD-301S,2,0,8.5,11,3,,佐藤
2026-07-12T12:50:00.000Z,神戸工場,TOSEI HRD-301S,2,0,7.8,10.1,4,,田中
2026-07-15T09:20:00.000Z,神戸工場,TOSEI HRD-301S,2,0,9.9,12.8,4,,田中
2026-07-19T15:30:00.000Z,神戸工場,TOSEI HRD-301S,2,0,10.5,13.5,4,,高橋
2026-07-23T11:50:00.000Z,神戸工場,TOSEI HRD-301S,2,0,8.6,11.1,4,,田中
2026-07-04T14:00:00.000Z,神戸工場,TOSEI HRD-221,3,0,7.3,9.4,3,,田中
2026-07-08T12:10:00.000Z,神戸工場,TOSEI HRD-221,3,0,8.1,10.5,3,,山本
2026-07-12T16:40:00.000Z,神戸工場,TOSEI HRD-221,3,0,6.2,8,3,,田中
2026-07-15T14:10:00.000Z,神戸工場,TOSEI HRD-221,3,0,7.6,9.8,3,,鈴木
2026-07-20T12:30:00.000Z,神戸工場,TOSEI HRD-221,3,0,7.8,10.1,3,,鈴木
2026-07-24T16:10:00.000Z,神戸工場,TOSEI HRD-221,3,0,6.3,8.2,3,,鈴木
2026-07-03T12:00:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,6.7,8.6,3,,田中
2026-07-08T11:20:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,5.3,6.8,3,,田中
2026-07-11T15:30:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,6.6,8.5,3,,佐藤
2026-07-15T15:20:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,6.2,8,3,,佐藤
2026-07-19T11:40:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,6.3,8.1,2,,田中
2026-07-24T09:00:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,5.6,7.2,3,,鈴木
2026-07-04T14:10:00.000Z,青山特殊工場,TOSEI TR-228F,1,72,8.9,11.5,2,15.9,高橋
2026-07-08T13:20:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,9.5,12.3,2,,田中
2026-07-11T10:20:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,7.8,10.1,2,,田中
2026-07-16T16:20:00.000Z,青山特殊工場,TOSEI TR-228F,1,66,9.2,11.9,2,18,高橋
2026-07-19T13:00:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,8.3,10.7,2,,鈴木
2026-07-24T16:40:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,8.2,10.6,2,,高橋
2026-07-04T12:30:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.3,6.9,2,,田中
2026-07-07T08:50:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,6,7.7,2,,田中
2026-07-11T10:00:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.2,6.7,1,,佐藤
2026-07-16T11:00:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,4.5,5.8,2,,佐藤
2026-07-19T08:10:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5,6.5,2,,山本
2026-07-24T10:40:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.6,7.3,2,,佐藤
2026-08-04T11:20:00.000Z,亀山工場,TOSEI HRD-301S,1,243,12.3,15.8,4,6.5,高橋
2026-08-07T13:10:00.000Z,亀山工場,TOSEI HRD-301S,1,0,12.6,16.2,4,,佐藤
2026-08-12T15:10:00.000Z,亀山工場,TOSEI HRD-301S,1,0,12.4,16,4,,鈴木
2026-08-15T11:50:00.000Z,亀山工場,TOSEI HRD-301S,1,210,11.2,14.4,4,6.8,鈴木
2026-08-19T08:30:00.000Z,亀山工場,TOSEI HRD-301S,1,0,11.5,14.8,4,,高橋
2026-08-23T12:20:00.000Z,亀山工場,TOSEI HRD-301S,1,0,12.6,16.2,5,,佐藤
2026-08-04T13:30:00.000Z,亀山工場,TOSEI HRD-301S,2,0,7.7,9.9,3,,佐藤
2026-08-08T12:40:00.000Z,亀山工場,TOSEI HRD-301S,2,0,9.6,12.4,4,,高橋
2026-08-12T11:40:00.000Z,亀山工場,TOSEI HRD-301S,2,0,9.3,12,4,,田中
2026-08-16T14:40:00.000Z,亀山工場,TOSEI HRD-301S,2,0,7.8,10,4,,山本
2026-08-19T11:10:00.000Z,亀山工場,TOSEI HRD-301S,2,0,8.9,11.5,4,,佐藤
2026-08-23T11:40:00.000Z,亀山工場,TOSEI HRD-301S,2,0,7.4,9.6,4,,佐藤
2026-08-04T12:10:00.000Z,亀山工場,TOSEI HRD-301S,3,0,3.1,4.1,3,,高橋
2026-08-08T08:00:00.000Z,亀山工場,TOSEI HRD-301S,3,0,3.1,4.1,3,,山本
2026-08-12T15:50:00.000Z,亀山工場,TOSEI HRD-301S,3,0,3.6,4.7,3,,佐藤
2026-08-15T15:20:00.000Z,亀山工場,TOSEI HRD-301S,3,0,3.1,4.1,3,,鈴木
2026-08-19T09:20:00.000Z,亀山工場,TOSEI HRD-301S,3,0,3.1,4.1,4,,山本
2026-08-23T10:40:00.000Z,亀山工場,TOSEI HRD-301S,3,0,3.1,4,3,,鈴木
2026-08-03T16:40:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6,7.8,2,,山本
2026-08-08T11:50:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,5.7,7.4,3,,高橋
2026-08-11T13:50:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6.7,8.7,3,,高橋
2026-08-15T11:50:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6.9,8.9,2,,鈴木
2026-08-19T16:30:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6.2,8,3,,山本
2026-08-23T13:50:00.000Z,亀山工場,YAMAMOTO VR-221D,1,0,6,7.8,3,,田中
2026-08-03T08:40:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,5,6.5,2,,山本
2026-08-08T10:00:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4.9,6.4,2,,田中
2026-08-12T15:10:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4.6,5.9,3,,高橋
2026-08-16T09:00:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,5,6.5,2,,高橋
2026-08-19T13:10:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4.4,5.7,2,,佐藤
2026-08-24T14:40:00.000Z,亀山工場,YAMAMOTO VR-221D,2,0,4.5,5.8,2,,鈴木
2026-08-03T13:00:00.000Z,亀山工場,QDF-151R,1,0,2.6,3.4,1,,山本
2026-08-07T13:50:00.000Z,亀山工場,QDF-151R,1,0,2.2,2.9,1,,高橋
2026-08-12T13:10:00.000Z,亀山工場,QDF-151R,1,0,2.4,3.2,1,,田中
2026-08-16T11:30:00.000Z,亀山工場,QDF-151R,1,0,2.3,3,1,,山本
2026-08-19T08:00:00.000Z,亀山工場,QDF-151R,1,0,2,2.6,2,,佐藤
2026-08-23T11:10:00.000Z,亀山工場,QDF-151R,1,0,2.2,2.9,1,,佐藤
2026-08-03T09:20:00.000Z,白浜工場,TOSEI HRD-301S,1,228,9.3,12,4,5.2,佐藤
2026-08-07T15:10:00.000Z,白浜工場,TOSEI HRD-301S,1,0,8.5,11,4,,鈴木
2026-08-11T10:30:00.000Z,白浜工場,TOSEI HRD-301S,1,0,9.7,12.5,5,,佐藤
2026-08-16T09:40:00.000Z,白浜工場,TOSEI HRD-301S,1,176,10,12.9,5,7.3,高橋
2026-08-19T14:20:00.000Z,白浜工場,TOSEI HRD-301S,1,0,9.4,12.1,4,,佐藤
2026-08-23T09:30:00.000Z,白浜工場,TOSEI HRD-301S,1,0,8.8,11.3,5,,鈴木
2026-08-04T11:10:00.000Z,白浜工場,TOSEI HRD-301S,2,0,8.5,10.9,4,,山本
2026-08-08T11:00:00.000Z,白浜工場,TOSEI HRD-301S,2,0,8.2,10.6,3,,鈴木
2026-08-12T13:50:00.000Z,白浜工場,TOSEI HRD-301S,2,0,8.5,10.9,4,,田中
2026-08-15T11:00:00.000Z,白浜工場,TOSEI HRD-301S,2,0,10.1,13,5,,佐藤
2026-08-19T14:40:00.000Z,白浜工場,TOSEI HRD-301S,2,0,8.9,11.5,4,,山本
2026-08-24T15:40:00.000Z,白浜工場,TOSEI HRD-301S,2,0,10.2,13.1,4,,田中
2026-08-03T16:20:00.000Z,白浜工場,TOSEI HRD-301S,3,0,6.7,8.6,3,,高橋
2026-08-08T11:40:00.000Z,白浜工場,TOSEI HRD-301S,3,0,7.8,10.1,3,,田中
2026-08-12T16:00:00.000Z,白浜工場,TOSEI HRD-301S,3,0,8.5,11,3,,山本
2026-08-16T15:10:00.000Z,白浜工場,TOSEI HRD-301S,3,0,6.6,8.5,3,,高橋
2026-08-20T09:40:00.000Z,白浜工場,TOSEI HRD-301S,3,0,7.6,9.8,4,,高橋
2026-08-23T13:40:00.000Z,白浜工場,TOSEI HRD-301S,3,0,6.7,8.6,4,,山本
2026-08-04T16:50:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3.5,4.6,3,,鈴木
2026-08-08T09:40:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3.1,4,3,,田中
2026-08-11T16:00:00.000Z,白浜工場,TOSEI HRD-222S,1,0,2.7,3.5,3,,鈴木
2026-08-15T16:00:00.000Z,白浜工場,TOSEI HRD-222S,1,0,2.9,3.8,3,,高橋
2026-08-19T14:00:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3.5,4.6,3,,山本
2026-08-23T11:00:00.000Z,白浜工場,TOSEI HRD-222S,1,0,3.4,4.4,3,,佐藤
2026-08-04T09:40:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.9,6.4,3,,鈴木
2026-08-08T09:00:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.8,6.2,3,,佐藤
2026-08-11T10:10:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,5,6.5,2,,田中
2026-08-16T15:00:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.7,6.1,2,,佐藤
2026-08-20T16:00:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,4.6,6,2,,佐藤
2026-08-24T15:50:00.000Z,白浜工場,YAMAMOTO VR-221D,1,0,3.8,4.9,2,,佐藤
2026-08-04T15:10:00.000Z,神戸工場,TOSEI HRD-301S,1,169,12,15.4,5,9.1,山本
2026-08-07T15:00:00.000Z,神戸工場,TOSEI HRD-301S,1,0,10.8,13.9,4,,鈴木
2026-08-12T16:30:00.000Z,神戸工場,TOSEI HRD-301S,1,0,9.7,12.5,5,,山本
2026-08-16T09:40:00.000Z,神戸工場,TOSEI HRD-301S,1,135,9.1,11.7,4,8.6,山本
2026-08-19T11:40:00.000Z,神戸工場,TOSEI HRD-301S,1,0,10.5,13.5,5,,田中
2026-08-23T11:40:00.000Z,神戸工場,TOSEI HRD-301S,1,0,9.1,11.7,4,,鈴木
2026-08-04T16:40:00.000Z,神戸工場,TOSEI HRD-301S,2,0,9.3,12,3,,山本
2026-08-07T16:10:00.000Z,神戸工場,TOSEI HRD-301S,2,0,7.8,10,4,,高橋
2026-08-11T16:30:00.000Z,神戸工場,TOSEI HRD-301S,2,0,9.5,12.2,4,,高橋
2026-08-15T12:10:00.000Z,神戸工場,TOSEI HRD-301S,2,0,8.2,10.6,5,,高橋
2026-08-19T15:20:00.000Z,神戸工場,TOSEI HRD-301S,2,0,7.9,10.2,4,,山本
2026-08-23T08:00:00.000Z,神戸工場,TOSEI HRD-301S,2,0,7.8,10,4,,佐藤
2026-08-03T16:50:00.000Z,神戸工場,TOSEI HRD-221,3,0,7.2,9.3,3,,佐藤
2026-08-07T10:50:00.000Z,神戸工場,TOSEI HRD-221,3,0,7,9.1,3,,佐藤
2026-08-12T14:20:00.000Z,神戸工場,TOSEI HRD-221,3,0,7,9,4,,鈴木
2026-08-15T15:10:00.000Z,神戸工場,TOSEI HRD-221,3,0,7.9,10.2,3,,高橋
2026-08-19T08:20:00.000Z,神戸工場,TOSEI HRD-221,3,0,6.3,8.2,4,,高橋
2026-08-23T16:40:00.000Z,神戸工場,TOSEI HRD-221,3,0,8.2,10.6,4,,田中
2026-08-04T14:20:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,5.6,7.2,3,,田中
2026-08-08T15:30:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,6.3,8.2,2,,佐藤
2026-08-11T09:10:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,6.5,8.4,2,,鈴木
2026-08-16T13:10:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,6.4,8.3,2,,田中
2026-08-20T13:00:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,5.6,7.2,2,,高橋
2026-08-24T12:30:00.000Z,神戸工場,YAMAMOTO VR-221D,1,0,6.7,8.6,2,,高橋
2026-08-04T16:50:00.000Z,青山特殊工場,TOSEI TR-228F,1,84,9.3,12,2,14.2,佐藤
2026-08-08T13:50:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,8.1,10.4,2,,山本
2026-08-11T12:40:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,8.9,11.5,2,,田中
2026-08-15T12:10:00.000Z,青山特殊工場,TOSEI TR-228F,1,61,8.9,11.5,2,18.8,鈴木
2026-08-20T08:20:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,10.1,13,2,,田中
2026-08-24T09:10:00.000Z,青山特殊工場,TOSEI TR-228F,1,0,8.8,11.3,2,,山本
2026-08-04T09:30:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.5,7.1,2,,佐藤
2026-08-08T13:40:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5,6.5,1,,鈴木
2026-08-11T15:40:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.2,6.7,1,,高橋
2026-08-15T13:40:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.7,7.4,2,,佐藤
2026-08-20T15:40:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.7,7.4,1,,山本
2026-08-23T16:00:00.000Z,青山特殊工場,YAMAMOTO VR-221D,2,0,5.9,7.6,1,,佐藤
